uniqID,strain,cmpd,dose,time,rep,value,peptides
g0179,WT,drugB,80,16,3,1354.5689,
g0179,WT,DMSO,0,16,1,1202.0456,
g0179,WT,DMSO,0,16,2,1238.7805,
g0179,WT,DMSO,0,16,3,1213.7656,
g0179,WT,drugA,1.25,24,1,1305.9453,
g0179,WT,drugA,1.25,24,2,1160.7219,
g0179,WT,drugA,1.25,24,3,1481.4652,
g0179,WT,drugA,2.5,24,1,1299.5289,
g0179,WT,drugA,2.5,24,2,1330.6839,
g0179,WT,drugA,2.5,24,3,1277.3821,
g0179,WT,drugA,5,24,1,1574.7653,
g0179,WT,drugA,5,24,2,1312.9212,
g0179,WT,drugA,5,24,3,1216.5122,
g0179,WT,drugA,10,24,1,1347.3182,
g0179,WT,drugA,10,24,2,1448.2073,
g0179,WT,drugA,10,24,3,1360.659,
g0179,WT,drugA,20,24,1,1883.8418,
g0179,WT,drugA,20,24,2,1746.9347,
g0179,WT,drugA,20,24,3,2024.8683,
g0179,WT,drugA,40,24,1,2638.4204,
g0179,WT,drugA,40,24,2,2452.8424,
g0179,WT,drugA,40,24,3,2083.9916,
g0179,WT,drugA,80,24,1,3470.18,
g0179,WT,drugA,80,24,2,3233.9548,
g0179,WT,drugA,80,24,3,3778.9215,
g0179,WT,drugB,1.25,24,1,1349.1568,
g0179,WT,drugB,1.25,24,2,1306.4776,
g0179,WT,drugB,1.25,24,3,1303.6086,
g0179,WT,drugB,2.5,24,1,1493.3159,
g0179,WT,drugB,2.5,24,2,1192.9255,
g0179,WT,drugB,2.5,24,3,1336.979,
g0179,WT,drugB,5,24,1,1313.9543,
g0179,WT,drugB,5,24,2,1355.3834,
g0179,WT,drugB,5,24,3,1356.7298,
g0179,WT,drugB,10,24,1,1366.14,
g0179,WT,drugB,10,24,2,1433.3434,
g0179,WT,drugB,10,24,3,1248.1043,
g0179,WT,drugB,20,24,1,1335.9923,
g0179,WT,drugB,20,24,2,1330.5144,
g0179,WT,drugB,20,24,3,1552.4772,
g0179,WT,drugB,40,24,1,1313.5722,
g0179,WT,drugB,40,24,2,1579.6829,
g0179,WT,drugB,40,24,3,1212.2484,
g0179,WT,drugB,80,24,1,1272.5645,
g0179,WT,drugB,80,24,2,1460.5846,
g0179,WT,drugB,80,24,3,1176.2404,
g0179,WT,DMSO,0,24,1,1325.0568,
g0179,WT,DMSO,0,24,2,1663.579,
g0179,WT,DMSO,0,24,3,1238.8755,
g0179,mutant,drugA,1.25,0,1,1407.0563,
g0179,mutant,drugA,1.25,0,2,1358.6359,
g0179,mutant,drugA,1.25,0,3,1321.2974,
g0179,mutant,drugA,2.5,0,1,1422.6177,
g0179,mutant,drugA,2.5,0,2,1078.5461,
g0179,mutant,drugA,2.5,0,3,1346.7556,
g0179,mutant,drugA,5,0,1,1354.6573,
g0179,mutant,drugA,5,0,2,1202.832,
g0179,mutant,drugA,5,0,3,1283.937,
g0179,mutant,drugA,10,0,1,1315.5115,
g0179,mutant,drugA,10,0,2,1044.982,
g0179,mutant,drugA,10,0,3,1139.8654,
g0179,mutant,drugA,20,0,1,1247.772,
g0179,mutant,drugA,20,0,2,1239.1588,
g0179,mutant,drugA,20,0,3,1293.9027,
g0179,mutant,drugA,40,0,1,1706.6558,
g0179,mutant,drugA,40,0,2,1228.763,
g0179,mutant,drugA,40,0,3,1392.2879,
g0179,mutant,drugA,80,0,1,1283.2512,
g0179,mutant,drugA,80,0,2,1285.33,
g0179,mutant,drugA,80,0,3,1497.7236,
g0179,mutant,drugB,1.25,0,1,1413.6329,
g0179,mutant,drugB,1.25,0,2,1201.6805,
g0179,mutant,drugB,1.25,0,3,1338.7068,
g0179,mutant,drugB,2.5,0,1,1632.671,
g0179,mutant,drugB,2.5,0,2,1615.0819,
g0179,mutant,drugB,2.5,0,3,1277.7982,
g0179,mutant,drugB,5,0,1,1379.7967,
g0179,mutant,drugB,5,0,3,1316.7993,
g0179,mutant,drugB,10,0,1,1425.512,
g0179,mutant,drugB,10,0,2,1542.4581,
g0179,mutant,drugB,10,0,3,1275.7464,
g0179,mutant,drugB,20,0,1,1383.9943,
g0179,mutant,drugB,20,0,2,1260.5226,
g0179,mutant,drugB,20,0,3,1352.1031,
g0179,mutant,drugB,40,0,1,1536.6511,
g0179,mutant,drugB,40,0,3,1224.2791,
g0179,mutant,drugB,80,0,1,1455.6336,
g0179,mutant,drugB,80,0,2,1293.2433,
g0179,mutant,drugB,80,0,3,1357.3475,
g0179,mutant,DMSO,0,0,1,1304.2952,
g0179,mutant,DMSO,0,0,2,1372.5177,
g0179,mutant,DMSO,0,0,3,1391.016,
g0179,mutant,drugA,1.25,2,1,1449.0443,
g0179,mutant,drugA,1.25,2,2,1313.7903,
g0179,mutant,drugA,1.25,2,3,1318.8941,
g0179,mutant,drugA,2.5,2,1,1276.5978,
g0179,mutant,drugA,2.5,2,2,1501.8057,
g0179,mutant,drugA,2.5,2,3,1268.148,
g0179,mutant,drugA,5,2,1,1305.5028,
g0179,mutant,drugA,5,2,2,1543.991,
g0179,mutant,drugA,5,2,3,1322.4873,
g0179,mutant,drugA,10,2,1,1072.9494,
g0179,mutant,drugA,10,2,2,1414.234,
g0179,mutant,drugA,10,2,3,1580.3921,
g0179,mutant,drugA,20,2,1,1348.2925,
g0179,mutant,drugA,20,2,2,1375.8757,
g0179,mutant,drugA,20,2,3,1216.5407,
g0179,mutant,drugA,40,2,1,1496.5559,
g0179,mutant,drugA,40,2,2,1475.5525,
g0179,mutant,drugA,40,2,3,1416.0785,
g0179,mutant,drugA,80,2,1,1348.3315,
g0179,mutant,drugA,80,2,2,1495.7046,
g0179,mutant,drugA,80,2,3,1240.1889,
g0179,mutant,drugB,1.25,2,1,1536.4369,
g0179,mutant,drugB,1.25,2,2,1282.9432,
g0179,mutant,drugB,1.25,2,3,1247.3063,
g0179,mutant,drugB,2.5,2,1,1265.2047,
g0179,mutant,drugB,2.5,2,2,1378.7671,
g0179,mutant,drugB,2.5,2,3,1323.0327,
g0179,mutant,drugB,5,2,1,1358.6147,
g0179,mutant,drugB,5,2,2,1372.1261,
g0179,mutant,drugB,5,2,3,1383.8549,
g0179,mutant,drugB,10,2,1,1534.5369,
g0179,mutant,drugB,10,2,2,1333.0348,
g0179,mutant,drugB,10,2,3,1308.9595,
g0179,mutant,drugB,20,2,1,1162.0047,
g0179,mutant,drugB,20,2,2,1471.3976,
g0179,mutant,drugB,20,2,3,1203.0189,
g0179,mutant,drugB,40,2,1,1260.9989,
g0179,mutant,drugB,40,2,2,1243.301,
g0179,mutant,drugB,40,2,3,1300.5371,
g0179,mutant,drugB,80,2,1,1087.6252,
g0179,mutant,drugB,80,2,2,1441.2564,
g0179,mutant,drugB,80,2,3,1225.0862,
g0179,mutant,DMSO,0,2,1,1366.2484,
g0179,mutant,DMSO,0,2,2,1409.1076,
g0179,mutant,DMSO,0,2,3,1561.2816,
g0179,mutant,drugA,1.25,4,1,1526.6659,
g0179,mutant,drugA,1.25,4,2,1260.6237,
g0179,mutant,drugA,1.25,4,3,1476.8649,
g0179,mutant,drugA,2.5,4,1,1480.735,
g0179,mutant,drugA,2.5,4,2,1327.6094,
g0179,mutant,drugA,2.5,4,3,1588.1237,
g0179,mutant,drugA,5,4,1,1171.3296,
g0179,mutant,drugA,5,4,2,1199.467,
g0179,mutant,drugA,5,4,3,1575.6036,
g0179,mutant,drugA,10,4,1,1476.4475,
g0179,mutant,drugA,10,4,2,1371.5694,
g0179,mutant,drugA,10,4,3,1200.0099,
g0179,mutant,drugA,20,4,1,1574.6845,
g0179,mutant,drugA,20,4,2,1203.6286,
g0179,mutant,drugA,20,4,3,1444.7105,
g0179,mutant,drugA,40,4,1,1259.5363,
g0179,mutant,drugA,40,4,2,1706.2559,
g0179,mutant,drugA,40,4,3,1721.644,
g0179,mutant,drugA,80,4,1,1612.3589,
g0179,mutant,drugA,80,4,2,1707.9498,
g0179,mutant,drugA,80,4,3,1610.0523,
g0179,mutant,drugB,1.25,4,1,1312.1876,
g0179,mutant,drugB,1.25,4,2,1472.5758,
g0179,mutant,drugB,1.25,4,3,1189.9296,
g0179,mutant,drugB,2.5,4,1,1170.1842,
g0179,mutant,drugB,2.5,4,2,1088.2566,
g0179,mutant,drugB,2.5,4,3,1367.2339,
g0179,mutant,drugB,5,4,1,1418.4216,
g0179,mutant,drugB,5,4,2,1271.9292,
g0179,mutant,drugB,5,4,3,1257.5774,
g0179,mutant,drugB,10,4,1,1332.1136,
g0179,mutant,drugB,10,4,2,1271.6506,
g0179,mutant,drugB,10,4,3,1161.1117,
g0179,mutant,drugB,20,4,1,1337.329,
g0179,mutant,drugB,20,4,2,1203.6887,
g0179,mutant,drugB,20,4,3,1439.179,
g0179,mutant,drugB,40,4,1,1179.406,
g0179,mutant,drugB,40,4,2,1339.3476,
g0179,mutant,drugB,40,4,3,1262.1525,
g0179,mutant,drugB,80,4,1,1336.9631,
g0179,mutant,drugB,80,4,3,1608.579,
g0179,mutant,DMSO,0,4,1,1551.0621,
g0179,mutant,DMSO,0,4,2,1329.1816,
g0179,mutant,DMSO,0,4,3,1533.2831,
g0179,mutant,drugA,1.25,8,1,1166.6281,
g0179,mutant,drugA,1.25,8,2,1172.1142,
g0179,mutant,drugA,1.25,8,3,1445.2267,
g0179,mutant,drugA,2.5,8,1,1251.433,
g0179,mutant,drugA,2.5,8,2,1411.3133,
g0179,mutant,drugA,2.5,8,3,1193.8963,
g0179,mutant,drugA,5,8,1,1517.0368,
g0179,mutant,drugA,5,8,2,1476.5576,
g0179,mutant,drugA,5,8,3,1415.1261,
g0179,mutant,drugA,10,8,1,1502.5857,
g0179,mutant,drugA,10,8,2,1444.6325,
g0179,mutant,drugA,10,8,3,1656.4311,
g0179,mutant,drugA,20,8,1,1778.1453,
g0179,mutant,drugA,20,8,2,1371.8978,
g0179,mutant,drugA,20,8,3,1472.3784,
g0179,mutant,drugA,40,8,1,1738.3326,
g0179,mutant,drugA,40,8,2,1760.3721,
g0179,mutant,drugA,40,8,3,1979.0557,
g0179,mutant,drugA,80,8,1,1729.2335,
g0179,mutant,drugA,80,8,2,2030.4651,
g0179,mutant,drugA,80,8,3,2036.1652,
g0179,mutant,drugB,1.25,8,1,1456.08,
g0179,mutant,drugB,1.25,8,2,1553.1338,
g0179,mutant,drugB,1.25,8,3,1329.3929,
g0179,mutant,drugB,2.5,8,1,1165.9046,
g0179,mutant,drugB,2.5,8,2,1422.8568,
g0179,mutant,drugB,2.5,8,3,1405.5535,
g0179,mutant,drugB,5,8,1,1314.8056,
g0179,mutant,drugB,5,8,2,1617.1395,
g0179,mutant,drugB,5,8,3,1370.6687,
g0179,mutant,drugB,10,8,1,1348.1065,
g0179,mutant,drugB,10,8,2,1503.0459,
g0179,mutant,drugB,10,8,3,1316.5875,
g0179,mutant,drugB,20,8,1,1365.3454,
g0179,mutant,drugB,20,8,2,1242.6711,
g0179,mutant,drugB,20,8,3,1240.1449,
g0179,mutant,drugB,40,8,1,1286.7789,
g0179,mutant,drugB,40,8,2,1472.4454,
g0179,mutant,drugB,40,8,3,1245.3966,
g0179,mutant,drugB,80,8,1,1265.0346,
g0179,mutant,drugB,80,8,2,1501.5631,
g0179,mutant,drugB,80,8,3,1270.8739,
g0179,mutant,DMSO,0,8,1,1341.8977,
g0179,mutant,DMSO,0,8,2,1210.0191,
g0179,mutant,DMSO,0,8,3,1191.7018,
g0179,mutant,drugA,1.25,16,1,1263.737,
g0179,mutant,drugA,1.25,16,2,1604.9037,
g0179,mutant,drugA,1.25,16,3,1456.1698,
g0179,mutant,drugA,2.5,16,1,1327.0623,
g0179,mutant,drugA,2.5,16,2,1309.4564,
g0179,mutant,drugA,2.5,16,3,1329.3172,
g0179,mutant,drugA,5,16,1,1564.321,
g0179,mutant,drugA,5,16,2,1525.1323,
g0179,mutant,drugA,5,16,3,1098.5788,
g0179,mutant,drugA,10,16,1,1655.1361,
g0179,mutant,drugA,10,16,2,1657.8938,
g0179,mutant,drugA,10,16,3,1503.2934,
g0179,mutant,drugA,20,16,1,1726.9,
g0179,mutant,drugA,20,16,2,1556.2962,
g0179,mutant,drugA,20,16,3,1513.1496,
g0179,mutant,drugA,40,16,1,1993.4798,
g0179,mutant,drugA,40,16,2,1949.0737,
g0179,mutant,drugA,40,16,3,1900.949,
g0179,mutant,drugA,80,16,1,2683.5158,
g0179,mutant,drugA,80,16,2,2809.2006,
g0179,mutant,drugA,80,16,3,2601.3043,
g0179,mutant,drugB,1.25,16,1,1388.2541,
g0179,mutant,drugB,1.25,16,2,1276.8633,
g0179,mutant,drugB,1.25,16,3,1201.6648,
g0179,mutant,drugB,2.5,16,1,1428.3508,
g0179,mutant,drugB,2.5,16,2,1258.0751,
g0179,mutant,drugB,2.5,16,3,1314.2897,
g0179,mutant,drugB,5,16,1,1477.6226,
g0179,mutant,drugB,5,16,2,1324.5891,
g0179,mutant,drugB,5,16,3,1123.5318,
g0179,mutant,drugB,10,16,1,1442.4227,
g0179,mutant,drugB,10,16,2,1280.3303,
g0179,mutant,drugB,10,16,3,1449.7732,
g0179,mutant,drugB,20,16,1,1243.3583,
g0179,mutant,drugB,20,16,2,1410.8838,
g0179,mutant,drugB,20,16,3,1447.0364,
g0179,mutant,drugB,40,16,1,1209.9333,
g0179,mutant,drugB,40,16,2,1296.9859,
g0179,mutant,drugB,40,16,3,1135.0852,
g0179,mutant,drugB,80,16,1,1413.6138,
g0179,mutant,drugB,80,16,2,1449.037,
g0179,mutant,drugB,80,16,3,1276.3019,
g0179,mutant,DMSO,0,16,1,1215.6826,
g0179,mutant,DMSO,0,16,2,1261.8475,
g0179,mutant,DMSO,0,16,3,1090.9569,
g0179,mutant,drugA,1.25,24,1,1282.2542,
g0179,mutant,drugA,1.25,24,2,1441.7915,
g0179,mutant,drugA,1.25,24,3,1384.112,
g0179,mutant,drugA,2.5,24,1,1423.5315,
g0179,mutant,drugA,2.5,24,2,1351.4433,
g0179,mutant,drugA,2.5,24,3,1367.8689,
g0179,mutant,drugA,5,24,1,1405.4161,
g0179,mutant,drugA,5,24,2,1368.0649,
g0179,mutant,drugA,5,24,3,1348.1138,
g0179,mutant,drugA,10,24,1,1734.9983,
g0179,mutant,drugA,10,24,2,1351.6336,
g0179,mutant,drugA,10,24,3,1599.7124,
g0179,mutant,drugA,20,24,1,1595.4185,
g0179,mutant,drugA,20,24,2,1726.5971,
g0179,mutant,drugA,20,24,3,1784.7687,
g0179,mutant,drugA,40,24,1,2265.6568,
g0179,mutant,drugA,40,24,2,2003.3877,
g0179,mutant,drugA,40,24,3,2486.0246,
g0179,mutant,drugA,80,24,1,3745.4629,
g0179,mutant,drugA,80,24,2,3839.6095,
g0179,mutant,drugA,80,24,3,3623.7844,
g0179,mutant,drugB,1.25,24,1,1262.4654,
g0179,mutant,drugB,1.25,24,2,1276.6904,
g0179,mutant,drugB,1.25,24,3,1191.3538,
g0179,mutant,drugB,2.5,24,1,1080.6608,
g0179,mutant,drugB,2.5,24,2,1438.388,
g0179,mutant,drugB,2.5,24,3,1388.4668,
g0179,mutant,drugB,5,24,1,1275.902,
g0179,mutant,drugB,5,24,2,1465.5359,
g0179,mutant,drugB,5,24,3,1344.7456,
g0179,mutant,drugB,10,24,1,1262.5467,
g0179,mutant,drugB,10,24,2,1530.9219,
g0179,mutant,drugB,10,24,3,1325.518,
g0179,mutant,drugB,20,24,1,1303.6646,
g0179,mutant,drugB,20,24,2,1293.5787,
g0179,mutant,drugB,20,24,3,1207.9708,
g0179,mutant,drugB,40,24,1,1370.4667,
g0179,mutant,drugB,40,24,2,1712.4013,
g0179,mutant,drugB,40,24,3,1369.1585,
g0179,mutant,drugB,80,24,1,1378.6504,
g0179,mutant,drugB,80,24,2,1555.2699,
g0179,mutant,drugB,80,24,3,1623.0756,
g0179,mutant,DMSO,0,24,1,1308.755,
g0179,mutant,DMSO,0,24,2,1266.733,
g0179,mutant,DMSO,0,24,3,1443.5542,
g0180,WT,drugA,1.25,0,1,1361.1019,
g0180,WT,drugA,1.25,0,2,981.4884,
g0180,WT,drugA,1.25,0,3,1030.1271,
g0180,WT,drugA,2.5,0,1,919.604,
g0180,WT,drugA,2.5,0,2,1047.3799,
g0180,WT,drugA,2.5,0,3,991.2369,
g0180,WT,drugA,5,0,1,958.9991,
g0180,WT,drugA,5,0,2,1078.6102,
g0180,WT,drugA,5,0,3,1052.4219,
g0180,WT,drugA,10,0,1,1014.1779,
g0180,WT,drugA,10,0,2,863.1854,
g0180,WT,drugA,10,0,3,1223.9051,
g0180,WT,drugA,20,0,1,978.9882,
g0180,WT,drugA,20,0,2,1036.3978,
g0180,WT,drugA,20,0,3,1007.4458,
g0180,WT,drugA,40,0,1,1058.4814,
g0180,WT,drugA,40,0,2,1069.0219,
g0180,WT,drugA,40,0,3,1013.0086,
g0180,WT,drugA,80,0,1,1009.5868,
g0180,WT,drugA,80,0,2,996.778,
g0180,WT,drugA,80,0,3,1001.917,
g0180,WT,drugB,1.25,0,1,1105.3528,
g0180,WT,drugB,1.25,0,2,878.8091,
g0180,WT,drugB,1.25,0,3,1134.9635,
g0180,WT,drugB,2.5,0,1,1076.4514,
g0180,WT,drugB,2.5,0,2,1058.528,
g0180,WT,drugB,2.5,0,3,996.4045,
g0180,WT,drugB,5,0,1,841.479,
g0180,WT,drugB,5,0,2,1044.2935,
g0180,WT,drugB,5,0,3,1241.9177,
g0180,WT,drugB,10,0,1,1319.6951,
g0180,WT,drugB,10,0,2,977.6631,
g0180,WT,drugB,10,0,3,1167.7647,
g0180,WT,drugB,20,0,1,1028.6816,
g0180,WT,drugB,20,0,2,1015.5084,
g0180,WT,drugB,20,0,3,964.7182,
g0180,WT,drugB,40,0,1,908.2111,
g0180,WT,drugB,40,0,2,933.4848,
g0180,WT,drugB,40,0,3,1132.3917,
g0180,WT,drugB,80,0,1,879.3883,
g0180,WT,drugB,80,0,2,878.54,
g0180,WT,drugB,80,0,3,927.3556,
g0180,WT,DMSO,0,0,1,965.6011,
g0180,WT,DMSO,0,0,2,944.7518,
g0180,WT,DMSO,0,0,3,881.0972,
g0180,WT,drugA,1.25,2,1,1099.6739,
g0180,WT,drugA,1.25,2,2,943.9306,
g0180,WT,drugA,1.25,2,3,1003.1389,
g0180,WT,drugA,2.5,2,1,1054.6474,
g0180,WT,drugA,2.5,2,2,1020.8464,
g0180,WT,drugA,2.5,2,3,1127.0468,
g0180,WT,drugA,5,2,1,925.6237,
g0180,WT,drugA,5,2,2,1140.344,
g0180,WT,drugA,5,2,3,965.6146,
g0180,WT,drugA,10,2,1,993.546,
g0180,WT,drugA,10,2,2,972.0726,
g0180,WT,drugA,10,2,3,1063.8165,
g0180,WT,drugA,20,2,1,906.5259,
g0180,WT,drugA,20,2,2,1136.8088,
g0180,WT,drugA,20,2,3,1140.927,
g0180,WT,drugA,40,2,1,926.849,
g0180,WT,drugA,40,2,2,1017.732,
g0180,WT,drugA,40,2,3,1048.5089,
g0180,WT,drugA,80,2,1,1061.8294,
g0180,WT,drugA,80,2,2,1044.4765,
g0180,WT,drugA,80,2,3,1106.9077,
g0180,WT,drugB,1.25,2,1,988.1625,
g0180,WT,drugB,1.25,2,2,1032.5727,
g0180,WT,drugB,1.25,2,3,883.8411,
g0180,WT,drugB,2.5,2,1,1002.2236,
g0180,WT,drugB,2.5,2,2,1180.3719,
g0180,WT,drugB,2.5,2,3,1167.8322,
g0180,WT,drugB,5,2,1,953.9639,
g0180,WT,drugB,5,2,2,1011.2489,
g0180,WT,drugB,5,2,3,1032.0943,
g0180,WT,drugB,10,2,1,1016.2468,
g0180,WT,drugB,10,2,2,971.1609,
g0180,WT,drugB,10,2,3,1012.6511,
g0180,WT,drugB,20,2,1,1069.336,
g0180,WT,drugB,20,2,2,1051.5797,
g0180,WT,drugB,20,2,3,1111.0377,
g0180,WT,drugB,40,2,1,1043.7322,
g0180,WT,drugB,40,2,2,847.2922,
g0180,WT,drugB,40,2,3,1117.4732,
g0180,WT,drugB,80,2,1,998.8938,
g0180,WT,drugB,80,2,2,933.5955,
g0180,WT,DMSO,0,2,1,775.8029,
g0180,WT,DMSO,0,2,2,1048.6355,
g0180,WT,DMSO,0,2,3,1006.9561,
g0180,WT,drugA,1.25,4,1,957.9595,
g0180,WT,drugA,1.25,4,2,1007.8113,
g0180,WT,drugA,1.25,4,3,912.7701,
g0180,WT,drugA,2.5,4,1,978.8255,
g0180,WT,drugA,2.5,4,2,1016.613,
g0180,WT,drugA,2.5,4,3,999.6505,
g0180,WT,drugA,5,4,2,934.3371,
g0180,WT,drugA,5,4,3,909.5114,
g0180,WT,drugA,10,4,1,1261.0485,
g0180,WT,drugA,10,4,2,1012.6936,
g0180,WT,drugA,10,4,3,1045.9017,
g0180,WT,drugA,20,4,1,1094.2063,
g0180,WT,drugA,20,4,2,1132.5231,
g0180,WT,drugA,20,4,3,1161.1441,
g0180,WT,drugA,40,4,1,990.5789,
g0180,WT,drugA,40,4,2,975.9756,
g0180,WT,drugA,40,4,3,977.3961,
g0180,WT,drugA,80,4,1,972.8827,
g0180,WT,drugA,80,4,2,965.5721,
g0180,WT,drugA,80,4,3,944.6555,
g0180,WT,drugB,1.25,4,1,988.8653,
g0180,WT,drugB,1.25,4,2,1053.6518,
g0180,WT,drugB,1.25,4,3,1142.0269,
g0180,WT,drugB,2.5,4,1,1034.1968,
g0180,WT,drugB,2.5,4,2,976.0146,
g0180,WT,drugB,2.5,4,3,1223.0359,
g0180,WT,drugB,5,4,1,874.7445,
g0180,WT,drugB,5,4,2,919.5514,
g0180,WT,drugB,5,4,3,882.9458,
g0180,WT,drugB,10,4,1,942.6775,
g0180,WT,drugB,10,4,2,931.6599,
g0180,WT,drugB,10,4,3,1124.9735,
g0180,WT,drugB,20,4,1,1017.7715,
g0180,WT,drugB,20,4,2,883.7632,
g0180,WT,drugB,20,4,3,1021.8375,
g0180,WT,drugB,40,4,1,954.9511,
g0180,WT,drugB,40,4,2,991.0919,
g0180,WT,drugB,40,4,3,940.3254,
g0180,WT,drugB,80,4,1,1010.1431,
g0180,WT,drugB,80,4,2,837.1484,
g0180,WT,drugB,80,4,3,1003.7444,
g0180,WT,DMSO,0,4,1,1131.0547,
g0180,WT,DMSO,0,4,2,1070.4184,
g0180,WT,DMSO,0,4,3,1099.4708,
g0180,WT,drugA,1.25,8,1,994.6851,
g0180,WT,drugA,1.25,8,2,1090.9674,
g0180,WT,drugA,1.25,8,3,1064.4504,
g0180,WT,drugA,2.5,8,1,975.1716,
g0180,WT,drugA,2.5,8,2,1065.8966,
g0180,WT,drugA,2.5,8,3,1068.1407,
g0180,WT,drugA,5,8,1,831.0494,
g0180,WT,drugA,5,8,2,1090.4581,
g0180,WT,drugA,5,8,3,1116.0195,
g0180,WT,drugA,10,8,1,1143.3892,
g0180,WT,drugA,10,8,2,955.4945,
g0180,WT,drugA,10,8,3,1072.1459,
g0180,WT,drugA,20,8,1,1050.9982,
g0180,WT,drugA,20,8,2,962.7864,
g0180,WT,drugA,20,8,3,907.8839,
g0180,WT,drugA,40,8,1,1015.3558,
g0180,WT,drugA,40,8,2,901.6702,
g0180,WT,drugA,40,8,3,1170.1787,
g0180,WT,drugA,80,8,1,999.1817,
g0180,WT,drugA,80,8,2,1030.3945,
g0180,WT,drugA,80,8,3,984.2326,
g0180,WT,drugB,1.25,8,1,815.3925,
g0180,WT,drugB,1.25,8,2,1222.1625,
g0180,WT,drugB,1.25,8,3,1011.2906,
g0180,WT,drugB,2.5,8,1,1056.9487,
g0180,WT,drugB,2.5,8,2,1045.1404,
g0180,WT,drugB,2.5,8,3,1019.4205,
g0180,WT,drugB,5,8,1,1053.1243,
g0180,WT,drugB,5,8,2,1045.7679,
g0180,WT,drugB,5,8,3,1074.4816,
g0180,WT,drugB,10,8,1,906.2275,
g0180,WT,drugB,10,8,2,1040.3926,
g0180,WT,drugB,10,8,3,1056.5608,
g0180,WT,drugB,20,8,1,821.2409,
g0180,WT,drugB,20,8,2,1205.5841,
g0180,WT,drugB,20,8,3,1004.3101,
g0180,WT,drugB,40,8,1,841.3943,
g0180,WT,drugB,40,8,2,1223.6995,
g0180,WT,drugB,40,8,3,948.3939,
g0180,WT,drugB,80,8,1,989.4229,
g0180,WT,drugB,80,8,2,985.4688,
g0180,WT,drugB,80,8,3,1032.1311,
g0180,WT,DMSO,0,8,1,1022.5497,
g0180,WT,DMSO,0,8,2,950.6054,
g0180,WT,DMSO,0,8,3,963.8172,
g0180,WT,drugA,1.25,16,1,1095.7882,
g0180,WT,drugA,1.25,16,2,1097.542,
g0180,WT,drugA,1.25,16,3,1011.3177,
g0180,WT,drugA,2.5,16,1,1097.3877,
g0180,WT,drugA,2.5,16,2,1133.3284,
g0180,WT,drugA,2.5,16,3,948.0716,
g0180,WT,drugA,5,16,1,949.5253,
g0180,WT,drugA,5,16,2,887.8552,
g0180,WT,drugA,5,16,3,994.7158,
g0180,WT,drugA,10,16,1,1032.7583,
g0180,WT,drugA,10,16,2,1112.4353,
g0180,WT,drugA,10,16,3,952.1278,
g0180,WT,drugA,20,16,1,1038.3053,
g0180,WT,drugA,20,16,2,937.8078,
g0180,WT,drugA,20,16,3,919.9624,
g0180,WT,drugA,40,16,1,1196.8764,
g0180,WT,drugA,40,16,2,930.7637,
g0180,WT,drugA,40,16,3,962.5683,
g0180,WT,drugA,80,16,1,1008.3638,
g0180,WT,drugA,80,16,2,930.0908,
g0180,WT,drugA,80,16,3,916.3293,
g0180,WT,drugB,1.25,16,1,917.3397,
g0180,WT,drugB,1.25,16,2,1075.1306,
g0180,WT,drugB,1.25,16,3,893.6622,
g0180,WT,drugB,2.5,16,1,1070.6085,
g0180,WT,drugB,2.5,16,2,790.5011,
g0180,WT,drugB,2.5,16,3,974.0502,
g0180,WT,drugB,5,16,1,1006.8394,
g0180,WT,drugB,5,16,2,907.7734,
g0180,WT,drugB,5,16,3,924.7607,
g0180,WT,drugB,10,16,1,976.1637,
g0180,WT,drugB,10,16,2,881.8309,
g0180,WT,drugB,10,16,3,1147.9733,
g0180,WT,drugB,20,16,1,905.9814,
g0180,WT,drugB,20,16,2,989.6443,
g0180,WT,drugB,20,16,3,1092.84,
g0180,WT,drugB,40,16,1,910.5712,
g0180,WT,drugB,40,16,2,958.2315,
g0180,WT,drugB,40,16,3,881.6,
g0180,WT,drugB,80,16,1,981.5528,
g0180,WT,drugB,80,16,2,1086.673,
g0180,WT,drugB,80,16,3,1157.9946,
g0180,WT,DMSO,0,16,1,1096.4554,
g0180,WT,DMSO,0,16,2,899.1632,
g0180,WT,DMSO,0,16,3,861.8563,
g0180,WT,drugA,1.25,24,1,1013.1548,
g0180,WT,drugA,1.25,24,2,848.7939,
g0180,WT,drugA,1.25,24,3,1024.8706,
g0180,WT,drugA,2.5,24,1,1048.8279,
g0180,WT,drugA,2.5,24,2,873.9706,
g0180,WT,drugA,2.5,24,3,1113.4675,
g0180,WT,drugA,5,24,1,1016.8876,
g0180,WT,drugA,5,24,2,1031.1686,
g0180,WT,drugA,5,24,3,1024.2523,
g0180,WT,drugA,10,24,1,910.2376,
g0180,WT,drugA,10,24,2,915.901,
g0180,WT,drugA,10,24,3,927.9305,
g0180,WT,drugA,20,24,1,1097.6479,
g0180,WT,drugA,20,24,2,1051.5549,
g0180,WT,drugA,20,24,3,1024.1409,
g0180,WT,drugA,40,24,1,864.1875,
g0180,WT,drugA,40,24,2,913.1567,
g0180,WT,drugA,40,24,3,963.1209,
g0180,WT,drugA,80,24,1,966.392,
g0180,WT,drugA,80,24,2,908.7745,
g0180,WT,drugA,80,24,3,888.0481,
g0180,WT,drugB,1.25,24,1,1065.922,
g0180,WT,drugB,1.25,24,2,1075.7199,
g0180,WT,drugB,1.25,24,3,1152.5685,
