UniProtID,well,value
P10220,C6,753.1112
P10220,D1,680.9744
P10220,D2,563.8283
P10220,D3,608.1484
P10220,D4,660.7903
P10220,D5,580.0646
P10220,D6,669.1811
P10220,E1,624.2875
P10220,E2,732.8199
P10220,E3,600.3634
P10220,E4,661.1348
P10220,E5,568.3818
P10220,E6,607.1985
P10220,F1,613.1402
P10220,F2,634.0371
P10220,F3,520.6026
P10220,F4,682.2444
P10220,F5,582.3351
P10220,F6,720.1325
P10220,G1,658.7586
P10220,G2,658.4950
P10220,G3,638.4931
P10220,G4,609.8540
P10220,G5,641.8513
P10220,G6,562.4777
P10220,H1,552.4829
P10220,H2,586.0659
P10220,H3,594.0137
P10220,H4,590.4869
P10220,H5,586.2876
P10220,H6,543.3969
P10221,A1,541.7346
P10221,A2,556.5016
P10221,A3,483.7954
P10221,A4,425.9620
P10221,A5,392.9822
P10221,A6,565.7333
P10221,B1,502.8977
P10221,B2,527.4888
P10221,B3,579.4082
P10221,B4,515.1719
P10221,B5,513.7470
P10221,B6,453.9278
P10221,C1,499.9193
P10221,C2,522.0399
P10221,C3,487.7119
P10221,C4,530.0877
P10221,C5,564.9556
P10221,C6,459.7375
P10221,D1,538.4470
P10221,D2,507.8977
P10221,D3,492.6332
P10221,D4,550.2201
P10221,D5,478.9670
P10221,D6,445.5953
P10221,E1,504.5014
P10221,E2,551.1646
P10221,E3,506.9994
P10221,E4,484.6904
P10221,E5,453.0057
P10221,E6,395.6706
P10221,F1,492.4924
P10221,F2,511.9071
P10221,F3,592.0280
P10221,F4,531.9466
P10221,F5,453.7661
P10221,F6,466.4310
P10221,G1,449.4014
P10221,G2,459.8280
P10221,G3,457.8827
P10221,G4,542.0305
P10221,G5,519.0971
P10221,G6,493.2172
P10221,H1,584.4948
P10221,H2,549.1999
P10221,H3,397.9573
P10221,H4,443.0473
P10221,H5,470.5199
P10221,H6,595.4638
P10222,A1,71.1457
P10222,A2,77.8071
P10222,A3,55.9255
P10222,A4,73.8435
P10222,A5,63.6496
P10222,A6,75.0681
P10222,B1,70.7004
P10222,B2,58.1594
P10222,B3,62.3960
P10222,B4,70.3991
P10222,B5,62.0933
P10222,B6,59.4167
P10222,C1,64.8723
P10222,C2,64.1289
P10222,C3,62.8559
P10222,C4,55.0449
P10222,C5,75.9654
P10222,C6,73.7123
P10222,D1,66.6146
P10222,D2,72.1735
P10222,D3,56.1517
P10222,D5,61.4483
P10222,D6,60.1643
P10222,E1,71.1176
P10222,E2,57.2227
P10222,E3,64.2601
P10222,E4,70.4869
P10222,E5,73.8969
P10222,E6,68.3954
P10222,F1,58.9079
P10222,F2,74.1106
P10222,F3,67.7577
P10222,F4,55.0240
P10222,F5,70.2692
P10222,F6,65.9292
P10222,G1,52.9587
P10222,G2,69.6138
P10222,G3,54.1905
P10222,G4,62.7998
P10222,G5,55.1943
P10222,G6,57.8263
P10222,H1,62.4995
P10222,H2,61.5781
P10222,H3,59.8156
P10222,H4,54.8452
P10222,H5,67.0840
P10222,H6,66.3877
P10223,A1,966.2152
P10223,A2,984.0534
P10223,A3,1071.5415
P10223,A4,992.4942
P10223,A5,1079.7829
P10223,A6,1169.5423
P10223,B1,1187.8469
P10223,B2,1203.5016
P10223,B3,1144.8902
P10223,B4,1088.0961
P10223,B5,1303.8281
P10223,B6,1060.0428
P10223,C2,983.2766
P10223,C3,1193.4785
P10223,C4,1197.0672
P10223,C5,979.7441
P10223,C6,1101.3935
P10223,D1,973.1786
P10223,D2,1142.8521
P10223,D3,1268.0445
P10223,D5,1150.8888
P10223,D6,1189.3693
P10223,E1,1087.6993
P10223,E2,1224.1794
P10223,E3,900.9455
P10223,E4,1157.7315
P10223,E5,1074.8306
P10223,E6,968.0754
P10223,F1,1242.6263
P10223,F2,1130.0728
P10223,F3,1236.1251
P10223,F4,1023.5075
P10223,F5,1169.0111
P10223,F6,1231.5958
P10223,G1,1104.8365
P10223,G2,1167.8329
P10223,G3,1044.8832
P10223,G4,980.4718
P10223,G5,910.5554
P10223,G6,1315.2187
P10223,H1,1047.2670
P10223,H2,1175.4292
P10223,H3,1085.5825
P10223,H4,867.4103
P10223,H5,1027.4969
P10223,H6,1114.3905
P10224,A1,61.2488
P10224,A2,63.9815
P10224,A3,67.0803
P10224,A4,54.8433
P10224,A5,69.2813
P10224,A6,51.5795
P10224,B1,59.2935
P10224,B2,60.4676
P10224,B3,73.5716
P10224,B4,66.3881
P10224,B5,65.8239
P10224,B6,63.3822
P10224,C1,58.0507
P10224,C2,67.8903
P10224,C3,78.8677
P10224,C4,65.5760
P10224,C5,65.7304
P10224,C6,71.9570
P10224,D1,64.3826
P10224,D2,64.1457
P10224,D3,58.3477
P10224,D4,67.3381
P10224,D5,84.9468
P10224,D6,60.7847
P10224,E1,62.6498
P10224,E2,67.1513
P10224,E3,56.4058
P10224,E4,70.5456
P10224,E5,78.0022
P10224,E6,64.5757
P10224,F1,72.3273
P10224,F2,64.0862
P10224,F3,64.7225
P10224,F4,64.8725
P10224,F5,61.2554
P10224,F6,62.7737
P10224,G1,65.6566
P10224,G2,52.8292
P10224,G3,71.1990
P10224,G4,54.9052
P10224,G5,70.6261
P10224,G6,72.6901
P10224,H1,81.6303
P10224,H2,61.7377
P10224,H3,66.8940
P10224,H4,73.9293
P10224,H5,55.6241
P10224,H6,70.1744
P10225,A1,469.9076
P10225,A2,409.2492
P10225,A3,479.3678
P10225,A4,395.5303
P10225,A5,387.3818
P10225,A6,390.1530
P10225,B1,402.3777
P10225,B2,345.7606
P10225,B3,492.6686
P10225,B4,396.1436
P10225,B5,425.9896
P10225,B6,456.0027
P10225,C1,373.2739
P10225,C2,412.1877
P10225,C3,414.1194
P10225,C4,436.7969
P10225,C5,352.1420
P10225,C6,388.8743
P10225,D1,434.1182
P10225,D2,385.8165
P10225,D3,426.3616
P10225,D4,453.8700
P10225,D5,443.7372
P10225,D6,453.6548
P10225,E1,491.6330
P10225,E2,410.6853
P10225,E3,445.5516
P10225,E4,349.7352
P10225,E5,455.3645
P10225,E6,382.4085
P10225,F1,388.2765
P10225,F3,411.4807
P10225,F4,415.8824
P10225,F5,400.0836
P10225,F6,391.7155
P10225,G1,424.1776
P10225,G2,421.6491
P10225,G3,378.6703
P10225,G4,406.8777
P10225,G5,375.8940
P10225,G6,494.0700
P10225,H1,395.3952
P10225,H2,436.0396
P10225,H3,481.9999
P10225,H4,463.6982
P10225,H5,454.2347
P10225,H6,407.4044
P10226,A1,1154.4075
P10226,A2,1095.2054
P10226,A3,1228.7189
P10226,A4,1102.0017
P10226,A5,1156.8115
P10226,A6,1112.1299
P10226,B1,1009.7004
P10226,B2,1034.3654
P10226,B3,1122.2217
P10226,B4,1331.9656
P10226,B5,1251.2687
P10226,B6,1053.7232
P10226,C1,1109.6706
P10226,C2,1114.2650
P10226,C3,952.3967
P10226,C4,1119.6119
P10226,C5,986.0637
P10226,C6,984.7064
P10226,D1,1264.5169
P10226,D2,941.0125
P10226,D3,1003.2457
P10226,D4,1044.4181
P10226,D5,1089.1386
P10226,D6,1036.6647
P10226,E1,1007.2221
P10226,E2,1052.4895
P10226,E3,965.4352
P10226,E4,1011.6641
P10226,E5,1070.3850
P10226,E6,1268.1251
P10226,F1,1222.7521
P10226,F2,1139.2276
P10226,F3,963.0597
P10226,F4,1194.9465
P10226,F5,948.2331
P10226,F6,864.3772
P10226,G1,998.8359
P10226,G2,874.2561
P10226,G3,1035.0771
P10226,G4,1061.6256
P10226,G5,1183.5007
P10226,G6,958.1790
P10226,H1,1080.9979
P10226,H2,890.4654
P10226,H3,1128.4211
P10226,H4,934.0996
P10226,H5,1107.2892
P10226,H6,1146.4764
P10227,A1,860.4552
P10227,A2,939.3445
P10227,A3,966.2190
P10227,A4,778.5756
P10227,A5,912.4918
P10227,A6,1216.2147
P10227,B1,1066.7922
P10227,B2,907.2954
P10227,B3,1024.2641
P10227,B4,926.8781
P10227,B5,1046.6210
P10227,B6,1134.8995
P10227,C1,1053.0070
P10227,C2,904.7519
P10227,C3,960.1466
P10227,C4,980.3294
P10227,C5,868.5653
P10227,C6,1040.5957
P10227,D1,982.0433
P10227,D2,962.2007
P10227,D3,806.6802
P10227,D4,1006.5972
P10227,D5,871.9698
P10227,D6,952.7974
P10227,E1,982.8401
P10227,E2,1113.0327
P10227,E3,1169.6485
P10227,E4,951.3184
P10227,E5,1124.9005
P10227,E6,1246.0964
P10227,F1,982.2882
P10227,F2,950.5361
P10227,F3,1038.3409
P10227,F4,1163.4283
P10227,F5,1054.0073
P10227,F6,1069.5201
P10227,G1,917.3579
P10227,G2,1027.0665
P10227,G3,923.5996
P10227,G4,1055.7079
P10227,G5,1073.8998
P10227,G6,946.9341
P10227,H1,914.5488
P10227,H2,919.6695
P10227,H3,930.5486
P10227,H4,1057.2202
P10227,H5,1068.1562
P10227,H6,1011.9136
P10228,A1,195.9086
P10228,A2,145.1563
P10228,A3,103.7996
P10228,A4,141.9686
P10228,A5,110.6355
P10228,A6,138.1029
P10228,B1,152.2106
P10228,B2,157.6469
P10228,B3,137.1529
P10228,B4,154.7634
P10228,B5,138.0698
P10228,B6,144.5111
P10228,C1,163.3957
P10228,C2,112.1843
P10228,C3,127.9102
P10228,C4,128.2511
P10228,C6,123.6201
P10228,D1,168.3363
P10228,D2,157.5178
P10228,D3,168.7363
P10228,D4,113.6281
P10228,D5,142.6129
P10228,D6,146.2329
P10228,E1,158.5401
P10228,E2,141.3144
P10228,E3,144.8048
P10228,E4,178.6100
P10228,E5,144.3086
P10228,E6,166.1839
P10228,F1,140.0913
P10228,F2,128.0432
P10228,F3,160.7161
P10228,F4,145.1844
P10228,F5,143.0409
P10228,F6,106.2069
P10228,G1,146.5373
P10228,G2,126.3332
P10228,G3,136.8559
P10228,G4,162.7392
P10228,G5,147.3729
P10228,G6,161.7913
P10228,H1,131.1762
P10228,H2,144.4863
P10228,H3,138.5421
P10228,H4,156.8700
P10228,H5,137.8182
P10228,H6,142.3835
P10229,A1,283.5598
P10229,A3,288.0121
P10229,A4,286.2216
P10229,A5,225.0601
P10229,A6,223.0746
P10229,B1,182.9518
P10229,B2,163.1756
P10229,B3,162.2270
P10229,B4,408.2617
P10229,B5,341.5533
P10229,B6,393.5936
P10229,C1,233.1085
P10229,C2,237.7617
P10229,C3,243.9825
P10229,C4,194.1718
P10229,C5,185.0867
P10229,C6,166.8095
P10229,D1,93.1792
P10229,D2,93.2297
P10229,D3,85.7333
P10229,D4,373.2167
P10229,D5,353.2473
P10229,D6,323.3031
P10229,E1,318.5090
P10229,E2,357.4809
P10229,E3,314.9118
P10229,E4,381.1309
P10229,E5,297.6920
P10229,E6,361.8384
P10229,F1,295.7120
P10229,F2,299.6285
P10229,F3,294.8418
P10229,F4,324.5122
P10229,F5,357.8630
P10229,F6,324.7322
P10229,G1,292.9164
P10229,G2,309.6203
P10229,G3,262.1517
P10229,G4,274.0951
P10229,G5,296.6335
P10229,G6,310.1743
P10229,H1,306.5734
P10229,H2,229.5142
P10229,H3,294.5330
P10229,H4,329.1404
P10229,H5,388.5912
P10229,H6,412.9532
P10230,A1,1358.4068
P10230,A2,1246.2668
P10230,A3,1767.2312
P10230,A4,1425.6114
P10230,A5,1563.7166
P10230,A6,1580.6788
P10230,B1,1302.7038
P10230,B2,1220.7853
P10230,B3,1687.9205
P10230,B4,1496.8966
P10230,B5,1210.6698
P10230,B6,1369.6137
P10230,C1,1405.7849
P10230,C2,1607.0122
P10230,C3,1512.6563
P10230,C4,1462.7750
P10230,C5,1541.4641
P10230,C6,1404.6860
P10230,D1,1318.7533
P10230,D2,1606.7746
P10230,D3,1465.6299
P10230,D4,1529.3117
P10230,D5,1335.1614
P10230,D6,1512.8337
P10230,E2,1171.9564
P10230,E3,1388.3514
P10230,E4,1462.7488
P10230,E5,1515.4610
P10230,E6,1384.8112
P10230,F1,1495.9044
P10230,F2,1260.5030
P10230,F3,1383.9099
P10230,F4,1297.3315
P10230,F5,1554.2178
P10230,F6,1521.5586
P10230,G1,1663.2845
P10230,G2,1344.3736
P10230,G3,1417.9634
P10230,G4,1432.8699
P10230,G5,1276.8812
P10230,G6,1603.6922
P10230,H1,1406.6993
P10230,H2,1280.6884
P10230,H3,1268.7625
P10230,H4,1580.1927
P10230,H5,1547.5391
P10230,H6,1292.6388
P10231,A1,587.2921
P10231,A2,653.4862
P10231,A3,613.4550
P10231,A4,569.2008
P10231,A5,572.6953
P10231,A6,692.8144
P10231,B1,693.7739
P10231,B2,662.0075
P10231,B3,605.4418
P10231,B4,625.3320
P10231,B5,599.2237
P10231,B6,553.6003
P10231,C1,647.5730
P10231,C2,773.1500
P10231,C3,566.4586
P10231,C4,641.0732
P10231,C5,549.1932
P10231,C6,651.8332
P10231,D1,680.0361
P10231,D2,560.3143
P10231,D3,590.7555
P10231,D4,569.7074
P10231,D5,596.7359
P10231,D6,692.2564
P10231,E1,636.5422
P10231,E2,735.2915
P10231,E3,570.7131
P10231,E4,565.9525
P10231,E5,571.7518
P10231,E6,610.1469
P10231,F1,647.0260
P10231,F2,747.0326
P10231,F3,631.6679
P10231,F4,671.4400
P10231,F5,517.8932
P10231,G1,620.8928
P10231,G2,661.2762
P10231,G4,719.8670
P10231,G5,592.1660
P10231,G6,730.3861
P10231,H1,754.0632
P10231,H2,751.4222
P10231,H3,671.1220
P10231,H4,599.2487
P10231,H5,644.4462
P10231,H6,651.8357
P10232,A1,343.1651
P10232,A2,373.8139
P10232,A3,419.9374
P10232,A4,325.3483
P10232,A5,344.5213
P10232,A6,325.0158
P10232,B1,328.0940
P10232,B2,261.3682
P10232,B3,337.4209
P10232,B4,484.2823
P10232,B5,361.8416
P10232,B6,387.1831
P10232,C1,332.7842
P10232,C2,329.6166
P10232,C3,312.3289
P10232,C4,286.6842
P10232,C5,318.2657
P10232,C6,295.9702
P10232,D1,183.5117
P10232,D2,253.5912
P10232,D3,223.6405
P10232,D4,516.9343
P10232,D5,440.6010
P10232,D6,412.1895
P10232,E1,433.5687
P10232,E2,394.5169
P10232,E3,318.7518
P10232,E4,370.8187
P10232,E5,362.9004
P10232,E6,408.0988
P10232,F1,280.9903
P10232,F2,245.4007
P10232,F3,250.9062
P10232,F4,381.3111
P10232,F5,413.4118
P10232,F6,460.9896
P10232,G1,344.9920
P10232,G2,357.2259
P10232,G3,284.3931
P10232,G4,290.2585
P10232,G5,295.6115
P10232,G6,276.0080
P10232,H1,245.0036
P10232,H2,232.9791
P10232,H3,250.9715
P10232,H4,385.1067
P10232,H5,443.3028
P10232,H6,435.4173
P10233,A1,659.9558
P10233,A2,700.5212
P10233,A3,784.3961
P10233,A4,766.8898
P10233,A5,606.4515
P10233,A6,656.3375
P10233,B1,540.9645
P10233,B2,768.9398
P10233,B3,826.1727
P10233,B4,674.7373
P10233,B5,877.0992
P10233,B6,694.9928
P10233,C1,637.6609
P10233,C2,655.8942
P10233,C3,635.9919
P10233,C4,707.4039
P10233,C5,729.9831
P10233,C6,549.1610
P10233,D1,664.6764
P10233,D2,801.4839
P10233,D3,610.5185
P10233,D4,707.8515
P10233,D5,583.2611
P10233,D6,695.9760
P10233,E1,611.7993
P10233,E2,747.5441
P10233,E3,760.9399
P10233,E4,789.5860
P10233,E5,900.3973
P10233,E6,619.8680
P10233,F1,660.2819
P10233,F2,752.1887
P10233,F3,718.8758
P10233,F4,795.8334
P10233,F5,779.8621
P10233,F6,754.8198
P10233,G1,804.7408
P10233,G2,654.8096
P10233,G3,701.1994
P10233,G4,696.3218
P10233,G5,640.2989
P10233,G6,725.7536
P10233,H1,735.2819
P10233,H2,650.4822
P10233,H3,681.6634
P10233,H4,657.0667
P10233,H5,667.5317
P10233,H6,653.7461
P10234,A1,227.9358
P10234,A2,195.8978
P10234,A3,215.2922
P10234,A4,238.1369
P10234,A5,201.7326
P10234,A6,204.2718
P10234,B1,233.0684
P10234,B2,270.6619
P10234,B4,203.3481
P10234,B5,226.4589
P10234,B6,194.8906
P10234,C1,179.9486
P10234,C2,232.8890
P10234,C3,198.2837
P10234,C4,211.3758
P10234,C5,213.3384
P10234,C6,212.1892
P10234,D1,230.3690
P10234,D2,192.0239
P10234,D3,160.0143
P10234,D4,228.5423
P10234,D5,205.4256
P10234,D6,200.8845
P10234,E1,219.1003
P10234,E2,204.4514
P10234,E3,179.1519
P10234,E4,212.1413
P10234,E5,201.4826
P10234,E6,191.4454
P10234,F1,232.0773
P10234,F2,228.4852
P10234,F3,193.7559
P10234,F4,185.7058
P10234,F5,138.5531
P10234,F6,209.8491
P10234,G1,194.6816
P10234,G2,235.8571
P10234,G3,187.7606
P10234,G4,212.8503
P10234,G5,223.8301
P10234,G6,214.0046
P10234,H1,233.2745
P10234,H2,222.3411
P10234,H3,198.3724
P10234,H4,213.8674
P10234,H5,198.3944
P10234,H6,223.9607
P10235,A1,1635.3993
P10235,A2,1358.7130
P10235,A3,2020.8007
P10235,A4,1667.5122
P10235,A5,1617.3467
P10235,A6,1819.4409
P10235,B1,1476.0818
P10235,B2,1803.9126
P10235,B3,1765.2703
P10235,B4,1942.0797
P10235,B5,1780.6184
P10235,B6,1653.9457
P10235,C1,2013.0111
P10235,C2,1405.9994
P10235,C3,1762.6414
P10235,C4,1371.2244
P10235,C5,1695.4972
P10235,C6,1354.0103
P10235,D1,1608.3933
P10235,D2,1469.3701
P10235,D3,1428.1650
P10235,D4,1734.6433
P10235,D5,1949.2015
P10235,D6,1553.6008
P10235,E1,1725.6971
P10235,E2,1581.5904
P10235,E3,1596.3761
P10235,E4,1551.5576
P10235,E5,1709.3831
P10235,E6,1994.1739
P10235,F1,1521.0760
P10235,F2,1899.6474
P10235,F3,1783.3994
P10235,F4,1523.9516
P10235,F5,1662.9894
P10235,F6,1700.0344
P10235,G1,1805.8273
P10235,G2,1674.8127
P10235,G4,1731.9024
P10235,G5,1552.1086
P10235,G6,1574.2746
P10235,H1,1662.7372
P10235,H2,1599.3642
P10235,H3,1893.3140
P10235,H4,2052.6678
P10235,H5,1523.6891
P10235,H6,1738.1398
P10236,A1,97.7891
P10236,A2,108.0697
P10236,A3,85.2328
P10236,A4,98.6466
P10236,A5,122.1651
P10236,A6,103.9213
P10236,B1,108.9497
P10236,B2,104.0253
P10236,B3,108.0299
P10236,B4,104.1499
P10236,B5,95.4616
P10236,B6,82.0020
P10236,C1,92.7070
P10236,C2,84.6020
P10236,C3,90.6014
P10236,C4,84.2497
P10236,C5,107.9501
P10236,C6,114.5726
P10236,D1,88.4276
P10236,D2,97.0271
P10236,D3,101.2362
P10236,D4,86.5878
P10236,D5,110.7864
P10236,D6,96.7979
P10236,E1,93.4440
P10236,E2,114.6638
P10236,E3,81.5553
P10236,E4,87.9107
P10236,E5,80.5051
P10236,E6,89.5194
P10236,F1,97.8905
P10236,F2,88.5700
P10236,F3,122.0053
P10236,F4,94.6548
P10236,F5,102.5137
P10236,F6,83.0375
P10236,G1,98.8657
P10236,G2,102.5917
P10236,G3,81.7772
P10236,G4,91.9994
P10236,G5,102.2860
P10236,G6,116.0387
P10236,H1,108.7648
P10236,H2,119.2370
P10236,H3,116.6151
P10236,H4,106.7759
P10236,H5,94.3476
P10236,H6,100.2473
P10237,A1,256.6205
P10237,A2,243.7133
P10237,A3,319.9559
P10237,A4,335.5454
P10237,A5,282.5568
P10237,A6,315.0915
P10237,B1,523.3341
P10237,B2,604.6608
P10237,B3,575.9224
P10237,B4,247.7006
P10237,B5,223.1588
P10237,B6,199.5273
P10237,C1,367.7535
P10237,C2,334.2320
P10237,C3,390.8710
P10237,C4,480.9124
P10237,C5,447.2727
P10237,C6,500.9339
P10237,D1,986.9056
P10237,D2,1191.6866
P10237,D3,1008.5516
P10237,D4,249.0261
P10237,D5,218.8239
P10237,D6,244.9130
P10237,E1,377.7072
P10237,E2,331.5499
P10237,E3,280.1869
P10237,E4,473.4312
P10237,E5,370.1534
P10237,E6,470.5857
P10237,F1,1113.3885
P10237,F2,849.7662
P10237,F3,802.4197
P10237,F4,255.5277
P10237,F5,212.3210
P10237,F6,227.8360
P10237,G1,456.9210
P10237,G2,413.5293
P10237,G3,454.2750
P10237,G4,869.4605
P10237,G5,1010.6875
P10237,G6,807.7098
P10237,H1,3305.5382
P10237,H2,3222.1095
P10237,H3,2766.7658
P10237,H4,278.9988
P10237,H5,245.0315
P10237,H6,218.1544
P10238,A1,175.0775
P10238,A2,169.0738
P10238,A3,166.4954
P10238,A4,124.3229
P10238,A5,125.6139
P10238,A6,155.6407
P10238,B1,175.4467
P10238,B2,163.3061
P10238,B3,186.6114
P10238,B4,201.4847
P10238,B5,167.8624
P10238,B6,158.0717
P10238,C1,184.0234
P10238,C2,178.2372
P10238,C3,191.1798
P10238,C4,193.9450
P10238,C5,190.6566
P10238,C6,161.6987
P10238,D1,152.0442
P10238,D2,182.4697
P10238,D3,161.8681
P10238,D4,185.1080
P10238,D5,180.9652
P10238,D6,176.1105
P10238,E1,180.7199
P10238,E2,177.7261
P10238,E3,181.2033
P10238,E4,155.3142
P10238,E5,146.6396
P10238,F1,135.8734
P10238,F2,166.9692
P10238,F3,159.5729
P10238,F4,175.7704
P10238,F5,187.5674
P10238,F6,165.6160
P10238,G1,133.0116
P10238,G2,168.1550
P10238,G3,196.2316
P10238,G4,181.2560
P10238,G5,150.0797
P10238,G6,196.0901
P10238,H1,154.1378
P10238,H2,143.7958
P10238,H3,149.9858
P10238,H4,174.9300
P10238,H5,157.3216
P10238,H6,145.9490
P10239,A1,214.1666
P10239,A2,266.0481
P10239,A3,283.0223
P10239,A4,253.8607
P10239,A5,306.3490
P10239,A6,247.1100
P10239,B1,310.3894
P10239,B2,240.4408
P10239,B3,218.0163
P10239,B4,290.6613
P10239,B5,239.4261
P10239,B6,274.4880
P10239,C1,240.7256
P10239,C2,268.6464
P10239,C3,243.9224
P10239,C4,282.5830
P10239,C5,303.2018
P10239,C6,211.4912
P10239,D1,292.1445
P10239,D2,284.6648
P10239,D3,282.7422
P10239,D4,230.1542
P10239,D5,291.1742
P10239,D6,228.1713
P10239,E1,298.5693
P10239,E2,313.5281
P10239,E3,267.5535
P10239,E4,239.6361
P10239,E5,272.8967
P10239,E6,231.0230
P10239,F1,237.3613
P10239,F3,302.9171
P10239,F4,200.1263
P10239,F5,265.1897
P10239,F6,221.5586
P10239,G1,288.7140
P10239,G2,330.2233
P10239,G3,258.1904
P10239,G4,267.9938
P10239,G5,278.3976
P10239,G6,238.3858
P10239,H1,315.9078
P10239,H2,241.8054
P10239,H3,265.1832
P10239,H4,284.0900
P10239,H5,243.0587
P10239,H6,269.1810
P10240,A1,155.4567
P10240,A2,156.7269
P10240,A3,149.2182
P10240,A4,197.1172
P10240,A5,165.5218
P10240,A6,158.6710
P10240,B1,190.0035
P10240,B2,149.1455
P10240,B3,175.5105
P10240,B4,158.9063
P10240,B5,185.7850
P10240,B6,156.2492
P10240,C1,155.4176
P10240,C2,179.4902
P10240,C3,133.9599
P10240,C4,177.9746
P10240,C5,167.9299
P10240,C6,151.3598
P10240,D1,143.0517
P10240,D2,147.5725
P10240,D3,151.3459
P10240,D4,150.9045
P10240,D5,143.2339
P10240,D6,155.9237
P10240,E1,127.9477
P10240,E2,152.9505
P10240,E3,174.6471
P10240,E4,123.9786
P10240,E5,164.3887
P10240,E6,146.1186
P10240,F1,157.5132
P10240,F2,163.2281
P10240,F3,165.0095
P10240,F4,169.9320
P10240,F5,164.9253
P10240,F6,167.1116
P10240,G2,136.6266
P10240,G3,144.0584
P10240,G4,152.1554
P10240,G5,175.7701
P10240,G6,195.9859
P10240,H1,136.3975
P10240,H2,158.6958
P10240,H3,174.6197
P10240,H4,175.3167
P10240,H6,150.8321
P10241,A1,227.2584
P10241,A2,281.0283
P10241,A3,227.8796
P10241,A4,219.8062
P10241,A5,257.4220
P10241,A6,210.4345
P10241,B1,245.8675
P10241,B2,239.0509
P10241,B3,210.6089
P10241,B4,261.7308
P10241,B5,245.9354
P10241,B6,235.1295
P10241,C1,239.1890
P10241,C2,240.8238
P10241,C3,224.3452
P10241,C4,285.7236
P10241,C5,252.2131
P10241,C6,271.4233
P10241,D2,263.3138
P10241,D3,247.0845
P10241,D4,213.9150
P10241,D5,210.1858
P10241,D6,246.4336
P10241,E1,264.5122
P10241,E2,218.1866
P10241,E3,238.6121
P10241,E4,263.4570
P10241,E5,188.7248
P10241,E6,234.2957
P10241,F1,226.5985
P10241,F2,234.3600
P10241,F3,194.1264
P10241,F4,293.3896
P10241,F5,245.4584
P10241,F6,252.6335
P10241,G1,239.3412
P10241,G2,242.6388
P10241,G3,237.5985
P10241,G4,196.0276
P10241,G5,273.3495
P10241,G6,228.7474
P10241,H1,262.3120
P10241,H2,233.6652
P10241,H3,225.9988
P10241,H4,254.0905
P10241,H5,228.4802
P10241,H6,274.0404
P10242,A1,1034.0419
P10242,A2,1136.5879
P10242,A3,1228.7065
P10242,A4,1226.4522
P10242,A5,1215.9422
P10242,B1,1991.1670
P10242,B2,2519.3179
P10242,B3,1971.3542
P10242,B4,827.7534
P10242,B5,889.8164
P10242,B6,845.4822
P10242,C1,1345.8061
P10242,C2,1228.7224
P10242,C3,1525.2931
P10242,C4,2467.6404
P10242,C5,1891.5273
P10242,C6,2171.6272
P10242,D1,5743.6808
P10242,D2,6065.8176
P10242,D3,5075.4833
P10242,D4,931.2940
P10242,D5,1009.8552
P10242,D6,864.4466
P10242,E1,956.4593
P10242,E2,867.4147
P10242,E3,733.6371
P10242,E4,886.6360
P10242,E5,992.7904
P10242,E6,1043.4774
P10242,F1,986.9656
P10242,F2,1037.3915
P10242,F3,1053.6451
P10242,F4,773.3934
P10242,F5,920.1624
P10242,F6,889.5334
P10242,G1,1010.1184
P10242,G2,1189.3529
P10242,G3,986.7967
P10242,G4,1111.6733
P10242,G5,1079.4838
P10242,G6,1082.9118
P10242,H1,1103.2166
P10242,H2,1172.2620
P10242,H3,1228.3346
P10242,H4,969.7194
P10242,H5,861.8697
P10242,H6,749.2617
P10243,A1,227.3999
P10243,A2,196.3128
P10243,A4,175.1544
P10243,A5,214.7787
P10243,A6,225.3295
P10243,B1,142.5557
P10243,B2,150.0397
P10243,B3,161.8142
P10243,B4,219.4983
P10243,B5,298.8545
P10243,B6,252.0991
P10243,C1,214.6864
P10243,C2,216.2618
P10243,C3,181.8280
P10243,C4,161.8241
P10243,C5,139.9424
P10243,C6,151.3642
P10243,D1,102.0190
P10243,D2,98.7800
P10243,D3,101.3781
P10243,D4,255.6377
P10243,D5,254.3680
P10243,D6,200.9393
P10243,E1,274.4732
P10243,E2,204.6299
P10243,E3,225.9667
P10243,E4,210.0761
P10243,E5,223.8814
P10243,E6,188.1208
P10243,F1,157.7747
P10243,F2,161.5127
P10243,F3,171.8383
P10243,F4,282.1051
P10243,F5,246.6463
P10243,F6,249.2906
P10243,G1,141.7586
P10243,G2,234.9284
P10243,G3,221.7181
P10243,G4,150.5286
P10243,G5,160.9955
P10243,G6,187.1683
P10243,H1,84.6196
P10243,H2,89.9835
P10243,H3,109.7493
P10243,H4,246.4705
P10243,H5,274.8811
P10243,H6,219.9419
P10244,A1,278.3537
P10244,A2,264.6259
P10244,A3,268.0512
P10244,A4,251.8769
P10244,A5,271.8938
P10244,A6,231.2181
P10244,B1,245.2780
P10244,B2,268.1100
P10244,B3,217.1437
P10244,B4,239.8131
P10244,B5,269.0903
P10244,B6,207.9788
P10244,C1,243.2130
P10244,C2,298.2649
P10244,C3,240.3714
P10244,C4,257.4822
P10244,C5,270.5874
P10244,C6,306.5803
P10244,D1,246.3903
P10244,D2,311.8416
P10244,D3,278.1803
P10244,D4,249.6643
P10244,D5,257.9406
P10244,D6,237.9518
P10244,E1,296.0424
P10244,E2,230.1912
P10244,E3,259.3732
P10244,E4,251.0609
P10244,E5,301.9272
P10244,F1,263.0675
